ID,Season,TeamA,TeamB,Label,Diff_Games,Diff_FGA,Diff_FGA3,Diff_FTA,Diff_OR,Diff_DR,Diff_Ast,Diff_TO,Diff_Stl,Diff_Blk,Diff_PF,Diff_NumOT,Diff_WinRate,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_TotalReb,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_TourneyApps,Diff_TourneyWins,Diff_TourneyWinRate,Diff_WinRate_H,Diff_WinRate_A,Diff_WinRate_N,Diff_HomeAdvantage,Diff_ConfStrengthIndex,Diff_ConfAvgScoreDiff,Diff_LateWinRate,Diff_LastNWinRate,Diff_LastNScoreDiff,Diff_WinRateTrend,Diff_RecentWinRate,Diff_SeedNum,Diff_AvgRankPct,Diff_MidSeasonChange,Diff_CoachTourneyWins,Diff_CoachTourneyWinRate,Diff_Elo
1988_1283_1424,1988,1283,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1429_1435,1988,1429,1435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1116_1437,1988,1116,1437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1181_1374,1988,1181,1374,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1177_1243,1988,1177,1243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1140_1257,1988,1140,1257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1196_1276,1988,1196,1276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1258_1314,1988,1258,1314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1120_1328,1988,1120,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1272_1345,1988,1272,1345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1348_1393,1988,1348,1393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1112_1371,1988,1112,1371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1234_1424,1988,1234,1424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1242_1293,1988,1242,1293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1246_1268,1988,1246,1268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1210_1350,1988,1210,1350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1207_1396,1988,1207,1396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1338_1435,1988,1338,1435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1228_1437,1988,1228,1437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1181_1348,1988,1181,1348,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1257_1328,1988,1257,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1350_1396,1988,1350,1396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1246_1437,1988,1246,1437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1112_1234,1988,1112,1234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1242_1435,1988,1242,1435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1243_1345,1988,1243,1345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1276_1314,1988,1276,1314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1181_1396,1988,1181,1396,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1328_1437,1988,1328,1437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1112_1314,1988,1112,1314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1242_1243,1988,1242,1243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1181_1242,1988,1181,1242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1112_1328,1988,1112,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988_1242_1328,1988,1242,1328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1112_1352,1989,1112,1352,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1116_1258,1989,1116,1258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1123_1338,1989,1123,1338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1155_1388,1989,1155,1388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1177_1272,1989,1177,1272,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1181_1354,1989,1181,1354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1228_1270,1989,1228,1270,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1247_1256,1989,1247,1256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1114_1257,1989,1114,1257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1243_1278,1989,1243,1278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1199_1292,1989,1199,1292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1190_1328,1989,1190,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1373_1390,1989,1373,1390,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1225_1424,1989,1225,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1344_1438,1989,1344,1438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1397_1452,1989,1397,1452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1161_1196,1989,1161,1196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1191_1333,1989,1191,1333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1207_1343,1989,1207,1343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1206_1231,1989,1206,1231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1234_1353,1989,1234,1353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1276_1462,1989,1276,1462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1166_1281,1989,1166,1281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1301_1376,1989,1301,1376,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1314_1380,1989,1314,1380,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1323_1435,1989,1323,1435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1283_1371,1989,1283,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1104_1375,1989,1104,1375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1137_1393,1989,1137,1393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1210_1400,1989,1210,1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1235_1417,1989,1235,1417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1261_1431,1989,1261,1431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1112_1155,1989,1112,1155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1181_1452,1989,1181,1452,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1123_1228,1989,1123,1228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1116_1257,1989,1116,1257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1278_1373,1989,1278,1373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1256_1328,1989,1256,1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1177_1424,1989,1177,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1292_1438,1989,1292,1438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1207_1323,1989,1207,1323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1231_1431,1989,1231,1431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1276_1375,1989,1276,1375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1281_1400,1989,1281,1400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1234_1301,1989,1234,1301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1314_1417,1989,1314,1417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1191_1371,1989,1191,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1161_1393,1989,1161,1393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1276_1314,1989,1276,1314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1231_1371,1989,1231,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1112_1424,1989,1112,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1328_1438,1989,1328,1438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1181_1278,1989,1181,1278,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1207_1301,1989,1207,1301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1228_1257,1989,1228,1257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1281_1393,1989,1281,1393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1276_1438,1989,1276,1438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1371_1424,1989,1371,1424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1181_1207,1989,1181,1207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1228_1393,1989,1228,1393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1228_1276,1989,1228,1276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1181_1371,1989,1181,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989_1276_1371,1989,1276,1371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1116_1343,1990,1116,1343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1123_1333,1990,1123,1333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1143_1231,1990,1143,1231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1140_1155,1990,1140,1155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1131_1163,1990,1131,1163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1173_1228,1990,1173,1228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1190_1210,1990,1190,1210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1247_1379,1990,1247,1379,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1225_1257,1990,1225,1257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1261_1437,1990,1261,1437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1277_1293,1990,1277,1293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1283_1314,1990,1283,1314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1326_1344,1990,1326,1344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1328_1406,1990,1328,1406,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1222_1364,1990,1222,1364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1114_1424,1990,1114,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1104_1161,1990,1104,1161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1112_1378,1990,1112,1378,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1181_1350,1990,1181,1350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1207_1411,1990,1207,1411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1242_1352,1990,1242,1352,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1258_1308,1990,1258,1308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1229_1276,1990,1229,1276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1278_1431,1990,1278,1431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1281_1320,1990,1281,1320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1345_1419,1990,1345,1419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1385_1396,1990,1385,1396,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1164_1393,1990,1164,1393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1208_1400,1990,1208,1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1412_1417,1990,1412,1417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1323_1438,1990,1323,1438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1243_1462,1990,1243,1462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1116_1173,1990,1116,1173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1123_1257,1990,1123,1257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1155_1247,1990,1155,1247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1143_1163,1990,1143,1163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1210_1261,1990,1210,1261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1277_1364,1990,1277,1364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1314_1328,1990,1314,1328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1326_1424,1990,1326,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1104_1112,1990,1104,1112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1181_1385,1990,1181,1385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1258_1276,1990,1258,1276,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1278_1320,1990,1278,1320,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1393_1438,1990,1393,1438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1345_1400,1990,1345,1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1242_1417,1990,1242,1417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1207_1462,1990,1207,1462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1116_1314,1990,1116,1314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1155_1163,1990,1155,1163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1181_1417,1990,1181,1417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1400_1462,1990,1400,1462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1210_1277,1990,1210,1277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1104_1258,1990,1104,1258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1278_1393,1990,1278,1393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1123_1424,1990,1123,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1116_1400,1990,1116,1400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1163_1181,1990,1163,1181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1210_1278,1990,1210,1278,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1258_1424,1990,1258,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1116_1181,1990,1116,1181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1210_1424,1990,1210,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990_1181_1424,1990,1181,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1112_1384,1991,1112,1384,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1140_1438,1991,1140,1438,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1163_1261,1991,1163,1261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1166_1308,1991,1166,1308,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1181_1419,1991,1181,1419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1199_1425,1991,1199,1425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1157_1231,1991,1157,1231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1190_1234,1991,1190,1234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1242_1309,1991,1242,1309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1301_1379,1991,1301,1379,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1307_1329,1991,1307,1329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1208_1338,1991,1208,1338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1350_1393,1991,1350,1393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1337_1371,1991,1337,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1345_1396,1991,1345,1396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1304_1462,1991,1304,1462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1104_1293,1991,1104,1293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1113_1353,1991,1113,1353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1116_1209,1991,1116,1209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1185_1280,1991,1185,1280,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1207_1435,1991,1207,1435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1177_1210,1991,1177,1210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1277_1453,1991,1277,1453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1314_1318,1991,1314,1318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1326_1406,1991,1326,1406,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1336_1417,1991,1336,1417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1296_1385,1991,1296,1385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1389_1400,1991,1389,1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1285_1424,1991,1285,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1375_1428,1991,1375,1428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1343_1437,1991,1343,1437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1256_1448,1991,1256,1448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1112_1140,1991,1112,1140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1163_1462,1991,1163,1462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1181_1234,1991,1181,1234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1199_1231,1991,1199,1231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1242_1338,1991,1242,1338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1301_1329,1991,1301,1329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1166_1371,1991,1166,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1350_1396,1991,1350,1396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1104_1448,1991,1104,1448,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1113_1116,1991,1113,1116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1185_1336,1991,1185,1336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1314_1437,1991,1314,1437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1210_1326,1991,1210,1326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1385_1400,1991,1385,1400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1207_1424,1991,1207,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1277_1428,1991,1277,1428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1104_1116,1991,1104,1116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1231_1242,1991,1231,1242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1112_1371,1991,1112,1371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1424_1428,1991,1424,1428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1163_1181,1991,1163,1181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1185_1314,1991,1185,1314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1326_1385,1991,1326,1385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1329_1396,1991,1329,1396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1116_1242,1991,1116,1242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1371_1424,1991,1371,1424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1181_1385,1991,1181,1385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1314_1396,1991,1314,1396,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1181_1424,1991,1181,1424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1242_1314,1991,1242,1314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991_1181_1242,1991,1181,1242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_1104_1390,1992,1104,1390,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_1116_1293,1992,1116,1293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_1163_1304,1992,1163,1304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
